timestamp,open,high,low,close,returns,volume,market_cap,middle_band,rolling_std,upper_band,lower_band,price_position,band_width,volume_to_market_cap,momentum
2024-06-09 00:00:00,69325.36238847222,69325.36238847222,69315.1041233966,69315.1041233966,-10.258265075623058,10688301508.476225,1366065699664.3162,,,,,,,0.007824148949133754,0.02379135559718648
2024-06-10 00:00:00,69315.1041233966,69654.16073760358,69315.1041233966,69654.16073760358,339.05661420698743,10461044041.080194,1372556186704.501,,,,,,,0.007621578003445598,0.028257209296857377
2024-06-11 00:00:00,69654.16073760358,69654.16073760358,69493.17760915738,69493.17760915738,-160.98312844619795,19335866773.67523,1369378888543.5317,,,,,,,0.014120172974362714,0.009953508313666815
2024-06-12 00:00:00,69493.17760915738,69493.17760915738,67329.15232724321,67329.15232724321,-2164.025281914175,38513044382.60802,1327665028180.2761,,,,,,,0.029008103373329607,-0.04632943799104705
2024-06-13 00:00:00,67329.15232724321,68224.51967501991,67329.15232724321,68224.51967501991,895.3673477767006,36027809551.45211,1345244310606.6865,,,,,,,0.02678161079544285,-0.04158314831086862
2024-06-14 00:00:00,68224.51967501991,68224.51967501991,66700.31696564378,66700.31696564378,-1524.202709376128,29654777884.381138,1317161415434.6978,,,,,,,0.02251415622784113,-0.05736708382612221
2024-06-15 00:00:00,66700.31696564378,66700.31696564378,66011.07873713733,66011.07873713733,-689.2382285064523,27966992832.749634,1301949410096.3496,,,,,,,0.021480859867419856,-0.04780766428256
2024-06-16 00:00:00,66011.07873713733,66190.4874891135,66011.07873713733,66190.4874891135,179.40875197616697,13472726244.723091,1304370314917.9756,,,,,,,0.010328912035667045,-0.045078438152824085
2024-06-17 00:00:00,66190.4874891135,66615.53782131766,66190.4874891135,66615.53782131766,425.05033220416226,12650130203.722813,1313849391756.9756,,,,,,,0.009628295513236972,-0.043624427946706845
2024-06-18 00:00:00,66615.53782131766,66615.53782131766,66460.38897909952,66460.38897909952,-155.14884221814282,29409728999.276093,1309329377372.7744,,,,,,,0.0224616735158635,-0.04364153049835828
2024-06-19 00:00:00,66460.38897909952,66460.38897909952,65109.314812190474,65109.314812190474,-1351.074166909042,41386972050.31837,1282295865979.065,,,,,,,0.032275680791280084,-0.03296993112676583
2024-06-20 00:00:00,65109.314812190474,65109.314812190474,64907.07460760319,64907.07460760319,-202.24020458728774,21680698980.889107,1278699763341.0723,,,,,,,0.016955269409169457,-0.0486254074520277
2024-06-21 00:00:00,64907.07460760319,64907.07460760319,64844.67441797763,64844.67441797763,-62.40018962555769,26001551474.84426,1279317116821.3782,,,,,,,0.020324555290441464,-0.02782059564457484
2024-06-22 00:00:00,64844.67441797763,64844.67441797763,64071.624284709695,64071.624284709695,-773.0501332679341,24694310198.90943,1263258746635.2896,,,,,,,0.019548101499145074,-0.02938074168050997
2024-06-23 00:00:00,64071.624284709695,64239.90348813148,64071.624284709695,64239.90348813148,168.2792034217855,6340606686.24879,1266336092890.8738,,,,,,,0.005007048856811815,-0.029469249660728614
2024-06-24 00:00:00,64239.90348813148,64239.90348813148,63221.35738437477,63221.35738437477,-1018.5461037567075,10748270931.518738,1248188877658.2324,,,,,,,0.008611093340043148,-0.05095178314175097
2024-06-25 00:00:00,63221.35738437477,63221.35738437477,60363.23497529626,60363.23497529626,-2858.122409078511,42036553106.89028,1188964670369.4045,,,,,,,0.0353555947914161,-0.09174117241054203
2024-06-26 00:00:00,60363.23497529626,61770.413870095355,60363.23497529626,61770.413870095355,1407.1788947990935,21105562261.648533,1217935012739.8113,67058.41027998448,2631.7776552130085,72321.9655904105,61794.854969558466,-1.0046434582751886,10527.110620852036,0.017328972433570507,-0.0512814633624431
2024-06-27 00:00:00,61770.413870095355,61770.413870095355,60749.89619402014,60749.89619402014,-1020.5176760752147,22908540918.971207,1198205485427.564,66771.16552919992,2833.620384261357,72438.40629772263,61103.924760677204,-1.0624693005145351,11334.481537045423,0.01911904193194091,-0.06404815559344401
2024-06-28 00:00:00,60749.89619402014,61562.64532550036,60749.89619402014,61562.64532550036,812.7491314802173,18855138893.067604,1213931985719.8025,66546.03251070004,2971.5454460831475,72489.12340286633,60602.94161853375,-0.8385177470141646,11886.181784332584,0.015532286087582926,-0.050613703005459976
2024-06-29 00:00:00,61562.64532550036,61562.64532550036,60317.09697945116,60317.09697945116,-1245.548346049196,24399416695.150173,1189569860170.9426,66304.02689034976,3173.443590205359,72650.91407076048,59957.139709939045,-0.943286014186119,12693.774360821437,0.02051112550182126,-0.05859890937952272
2024-06-30 00:00:00,60317.09697945116,60864.44316193428,60317.09697945116,60864.44316193428,547.3461824831174,11435110883.886795,1199792912680.844,66053.75856626955,3298.291485285278,72650.3415368401,59457.175595698995,-0.786667192315544,13193.16594114111,0.009530903844344211,-0.052544604566861275
2024-07-01 00:00:00,60864.44316193428,62734.39383945474,60864.44316193428,62734.39383945474,1869.9506775204572,17373592048.120487,1236676710888.4822,65895.7398663519,3341.135265451544,72578.01039725498,59213.46933544881,-0.4730945884751416,13364.541061806172,0.014048612620543768,-0.00770251644486819
2024-07-02 00:00:00,62734.39383945474,62819.82226921849,62734.39383945474,62819.82226921849,85.42842976375687,25573074910.689686,1238799172479.871,65732.92306138868,3368.8602666442534,72470.64359467718,58995.20252810017,-0.4323570230878029,13475.441066577012,0.020643438806547326,0.0406967468679833
2024-07-03 00:00:00,62819.82226921849,62819.82226921849,62042.5650371006,62042.5650371006,-777.2572321178959,18100530101.689426,1222901857941.0586,65543.00799921787,3412.126701195777,72367.26140160942,58718.754596826315,-0.512941527184577,13648.506804783101,0.014801294138324742,0.004405849822822772
2024-07-04 00:00:00,62042.5650371006,62042.5650371006,60244.68076433092,60244.68076433092,-1797.8842727696756,30348692427.02443,1186937170314.9272,65257.55423516538,3486.9278814140002,72231.40999799338,58283.698472337375,-0.7188094565353702,13947.711525656006,0.02556891231148493,-0.008316317579797783
2024-07-05 00:00:00,60244.68076433092,60244.68076433092,57189.17412408636,57189.17412408636,-3055.506640244559,43112005394.93119,1130121668991.0515,64810.5263337429,3634.9036351438817,72080.33360403066,57540.71906345514,-1.0483568444524747,14539.614540575523,0.038148109692844545,-0.07104098887060695
2024-07-06 00:00:00,57189.17412408636,57189.17412408636,56739.86285107204,56739.86285107204,-449.3112730143257,60081357583.2773,1118490666778.4585,64329.03511442557,3717.2245673761263,71763.48424917783,56894.58597967331,-1.0208116466730566,14868.898269504512,0.05371645858818572,-0.05930713359095874
2024-07-07 00:00:00,56739.86285107204,58230.4841542266,56739.86285107204,58230.4841542266,1490.621303154563,21293913670.919975,1147176330416.144,63911.398313132646,3673.402500682555,71258.20331449776,56564.59331176754,-0.7732496177386593,14693.610002730224,0.01856202320980202,-0.04327582527453411
2024-07-08 00:00:00,58230.4841542266,58230.4841542266,55880.3753776708,55880.3753776708,-2350.108776555797,20211914621.326435,1100452083927.7026,63463.23207943926,3807.811504764834,71078.85508896892,55847.60906990959,-0.9956974882133468,15231.246019059334,0.01836691930209868,-0.10925455786381288
2024-07-09 00:00:00,55880.3753776708,56665.140733520275,55880.3753776708,56665.140733520275,784.7653558494712,41614266908.30467,1117615464651.686,63041.56663311005,3837.739152554903,70717.04493821986,55366.088328000245,-0.8307529050462941,15350.956610219611,0.037234870332860055,-0.09797355855802847
2024-07-10 00:00:00,56665.140733520275,57988.30351208401,56665.140733520275,57988.30351208401,1323.162778563732,28413854577.262756,1144794688186.9604,62652.70472559273,3734.2389344833564,70121.18259455945,55184.22685662602,-0.6245450941068476,14936.95573793343,0.024820044039741727,-0.06534645243297399
2024-07-11 00:00:00,57988.30351208401,57988.30351208401,57704.202284462874,57704.202284462874,-284.10122762113315,25987656347.278587,1139350681822.5857,62259.73888143625,3607.7245415979996,69475.18796463225,55044.28979824025,-0.6313587060828588,14430.898166391999,0.022809181371363993,-0.0421693408884688
2024-07-12 00:00:00,57704.202284462874,57704.202284462874,57388.192479166675,57388.192479166675,-316.00980529619846,29196653598.752666,1130276546536.143,61928.373553167025,3582.4935301574246,69093.36061348187,54763.38649285217,-0.6336621456230298,14329.974120629697,0.02583142478557927,0.0034800005093358344
2024-07-13 00:00:00,57388.192479166675,57899.28895749592,57388.192479166675,57899.28895749592,511.09647832924384,25504482306.198975,1141567375406.1943,61584.199195916226,3450.296958537274,68484.79311299077,54683.60527884168,-0.5339989981590598,13801.187834149088,0.022341635593014324,0.020434066072156032
2024-07-14 00:00:00,57899.28895749592,59152.71913887286,57899.28895749592,59152.71913887286,1253.4301813769416,16765547593.243273,1168371787725.7102,61332.61260169053,3337.718009219153,68008.04862012884,54657.17658325223,-0.32655446877126215,13350.872036876615,0.014349497111598516,0.015837666439517673
2024-07-15 00:00:00,59152.71913887286,60942.32773996293,59152.71913887286,60942.32773996293,1789.608601090069,21295520563.65442,1204059167828.704,61163.654235118054,3218.900823137355,67601.45588139276,54725.85258884334,-0.03437920385186103,12875.603292549415,0.017686440278559496,0.0905855110686109
2024-07-16 00:00:00,60942.32773996293,64835.48973321571,60942.32773996293,64835.48973321571,3893.161993252783,37810068492.862465,1277806993830.5176,61118.4876432548,3154.801898243349,67428.09143974149,54808.8838467681,0.5891022970460702,12619.207592973391,0.029589811822455417,0.14418651209423827
2024-07-17 00:00:00,64835.48973321571,65162.23625234354,64835.48973321571,65162.23625234354,326.7465191278243,40914441633.09575,1284899538175.1812,61070.04425762232,3077.697386048791,67225.4390297199,54914.64948552474,0.6648138984149536,12310.789544195162,0.03184252186066047,0.12371344401831963
2024-07-18 00:00:00,65162.23625234354,65162.23625234354,64136.31384360687,64136.31384360687,-1025.9224087366674,33459451713.593426,1266016458007.3477,60992.57508643923,2964.5059109502963,66921.58690833983,55063.563264538636,0.5302298007832078,11858.023643801193,0.02642892318023818,0.11146695222361425
2024-07-19 00:00:00,64136.31384360687,64136.31384360687,63959.56900809379,63959.56900809379,-176.7448355130764,25976148878.632153,1261456293182.2588,60954.250226302676,2916.4929736795316,66787.23617366175,55121.264278943614,0.5152281882578165,11665.971894718132,0.020592190961370903,0.11450746651957533
2024-07-20 00:00:00,63959.56900809379,66689.54880734957,63959.56900809379,66689.54880734957,2729.9797992557724,36994610752.230415,1316147398343.7175,61013.66603296089,3016.2486908242413,67046.16341460937,54981.16865131241,0.9408844157405412,12064.994763296963,0.028108258086279418,0.15181982383767445
2024-07-21 00:00:00,66689.54880734957,67206.06470614894,66689.54880734957,67206.06470614894,516.5158987993782,17353396168.041622,1325658979467.9998,61092.3790425666,3147.6221606885197,67387.62336394364,54797.13472118956,0.9711593945324458,12590.488642754077,0.013090392353398242,0.13614497667248804
2024-07-22 00:00:00,67206.06470614894,68088.13996324532,67206.06470614894,68088.13996324532,882.0752570963814,27078771827.95196,1343346742483.077,61226.26289851779,3357.160411189067,67940.58372089593,54511.942076139654,1.0219763467151597,13428.641644756273,0.020157693446964303,0.11725532135518568
2024-07-23 00:00:00,68088.13996324532,68088.13996324532,67607.71339918874,67607.71339918874,-480.42656405658636,43157593651.80313,1333201881091.7786,61338.523228886355,3514.0509299152645,68366.62508871689,54310.421369055824,0.8920175454676111,14056.203719661062,0.03237138670736104,0.04275781176914273
2024-07-24 00:00:00,67607.71339918874,67607.71339918874,65942.41746522837,65942.41746522837,-1665.2959339603694,36100536095.18872,1300963591115.5374,61429.225231581484,3598.4289497553004,68626.08313109209,54232.367332070884,0.6271059254836456,14393.715799021207,0.02774907487167538,0.011972904211935642
2024-07-25 00:00:00,65942.41746522837,65942.41746522837,65403.53513022529,65403.53513022529,-538.8823350030798,28680123269.715443,1290447066028.3152,61597.235236745786,3664.009577684638,68925.25439211506,54269.21608137651,0.519417295830976,14656.038310738557,0.022224951355801013,0.019758249432739072
2024-07-26 00:00:00,65403.53513022529,65749.96361965332,65403.53513022529,65749.96361965332,346.4284894280354,35836896135.542854,1297125144853.139,61729.88689506439,3741.7093995285777,69213.30569412155,54246.46809600723,0.5371978814142312,14966.837598114318,0.027627940355439123,0.02799259968954715
2024-07-27 00:00:00,65749.96361965332,67920.2964857025,65749.96361965332,67920.2964857025,2170.3328660491825,30821370069.206276,1339927966898.6016,61968.90023812046,3902.5113729585805,69773.92298403762,54163.877492203304,0.7625085078317352,15610.045491834317,0.02300225895019226,0.01845488086758973
2024-07-28 00:00:00,67920.2964857025,68055.40838968738,67920.2964857025,68055.40838968738,135.11190398487088,30976752616.761925,1342889431798.832,62185.32567359336,4056.2153024605323,70297.75627851443,54072.8950686723,0.7235911161487383,16224.861209842129,0.023067239851063414,0.012637902356760433
2024-07-29 00:00:00,68055.40838968738,68242.2474440493,68055.40838968738,68242.2474440493,186.83905436191708,17175244020.36542,1346263382369.5552,62449.49735574664,4186.332512980087,70822.16238170682,54076.83232978646,0.6918645461560602,16745.330051920355,0.012757714608663952,0.002263352779017902
2024-07-30 00:00:00,68242.2474440493,68242.2474440493,66770.32091848266,66770.32091848266,-1471.9265255666396,42529043667.45024,1317581413497.2551,62646.35994763158,4247.6382501835715,71141.63644799872,54151.083447264435,0.4854416416785079,16990.55300073429,0.032278114454093156,-0.012386049440271885
2024-07-31 00:00:00,66770.32091848266,66770.32091848266,66219.05102486102,66219.05102486102,-551.269893621633,28892376510.689587,1306758338817.987,62762.515187145116,4297.4816234204845,71357.47843398608,54167.55194030415,0.40215830346759657,17189.92649368193,0.022109961461446535,0.004195077618719845
2024-08-01 00:00:00,66219.05102486102,66219.05102486102,64679.778647032515,64679.778647032515,-1539.2723778285072,31403681581.194077,1275401473742.0508,62824.51373307225,4311.729796439081,71447.97332595041,54201.054140194086,0.2151416022743898,17246.919185756327,0.02462258530175217,-0.011066014730728213
2024-08-02 00:00:00,64679.778647032515,65357.52960767435,64679.778647032515,65357.52960767435,677.7509606418316,38911302447.60912,1289157073527.528,62935.01255209138,4333.42194669657,71601.85644548452,54268.16865869824,0.27951548284257066,17333.68778678628,0.030183523208026076,-0.005968581431453068
2024-08-03 00:00:00,65357.52960767435,65357.52960767435,61407.29547397454,61407.29547397454,-3950.234133699807,39004321616.3716,1211854070245.47,62973.76637574618,4313.686341979095,71601.13905970436,54346.39369178799,-0.18156986595517632,17254.745367916374,0.03218565879674851,-0.09589182245544203
2024-08-04 00:00:00,61407.29547397454,61407.29547397454,60738.7449250574,60738.7449250574,-668.550548917141,32885545023.712658,1197962170718.7737,63092.0854024452,4196.643311591477,71485.37202562815,54698.798779262244,-0.2803836664993279,16786.573246365908,0.027451238300773246,-0.1075103895157683
2024-08-05 00:00:00,60738.7449250574,60738.7449250574,58006.206586686734,58006.206586686734,-2732.538338370665,33664501541.451115,1147854905921.6433,63134.29686029903,4136.484494517893,71407.26584933481,54861.327871263245,-0.6198609326843343,16545.937978071568,0.02932818544206246,-0.14999565871207454
2024-08-06 00:00:00,58006.206586686734,58006.206586686734,53956.26184159744,53956.26184159744,-4049.9447450892912,120245972389.37173,1064889039013.8289,62991.822783211384,4377.783241185119,71747.38926558162,54236.256300841145,-1.03197902269459,17511.13296474047,0.11291878119125817,-0.19191249795742948
2024-08-07 00:00:00,53956.26184159744,55959.84107399357,53956.26184159744,55959.84107399357,2003.5792323961286,52620100833.47091,1104019419316.6865,62994.47163975548,4373.353755931212,71741.17915161791,54247.76412789305,-0.8042604095565592,17493.415023724854,0.0476622964350022,-0.1549283747212834
2024-08-08 00:00:00,55959.84107399357,55959.84107399357,55099.95181146735,55099.95181146735,-859.8892625262233,41605918903.41173,1088566703585.4303,62942.298675687045,4459.943645129622,71862.1859659463,54022.4113854278,-0.8791979773986321,17839.774580518497,0.038220826308919445,-0.14811162060160643
2024-08-09 00:00:00,55099.95181146735,61859.03159904161,55099.95181146735,61859.03159904161,6759.079787574265,49201548320.290726,1218342891278.6091,63071.3229452523,4366.699234087647,71804.7214134276,54337.92447707701,-0.13881095092916063,17466.79693635059,0.0403839909704364,-0.053528614524346096
2024-08-10 00:00:00,61859.03159904161,61859.03159904161,60912.588533350805,60912.588533350805,-946.443065690808,33804208928.47938,1198300504959.2505,63178.269153548565,4268.91260141896,71716.09435638649,54640.44395071064,-0.26536975943764474,17075.650405675842,0.028210126582254032,-0.008056159073695057
2024-08-11 00:00:00,60912.588533350805,60912.588533350805,60887.70861641504,60887.70861641504,-24.879916935766232,13418919090.197285,1201818989571.278,63294.919691456846,4151.436346354977,71597.7923841668,54992.04699874689,-0.2899250854653445,16605.745385419905,0.011165507623560002,0.0024525316013928045
2024-08-12 00:00:00,60887.70861641504,60887.70861641504,58804.23449992608,58804.23449992608,-2083.4741164889565,21715994493.456894,1159146815397.6223,63325.084542871184,4113.998027431602,71553.08059773438,55097.08848800798,-0.5494472788757633,16455.9921097264,0.01873446418088778,0.013757629746857347
2024-08-13 00:00:00,58804.23449992608,59350.07433270696,58804.23449992608,59350.07433270696,545.8398327808754,39403296385.84335,1171441797233.8909,63331.663049332325,4107.248378867713,71546.15980706774,55117.1662915969,-0.4847026950100125,16428.993515470844,0.03363658056156593,0.09996638586535966
2024-08-14 00:00:00,59350.07433270696,60601.22317789727,59350.07433270696,60601.22317789727,1251.1488451903133,31955576195.246292,1195798013190.8457,63320.29289726346,4114.556532796671,71549.4059628568,55091.17983167012,-0.3304207510205278,16458.22613118669,0.0267232223525582,0.0829413024559269
2024-08-15 00:00:00,60601.22317789727,60601.22317789727,58739.19382231015,58739.19382231015,-1862.0293555871176,28079911397.67297,1159479277227.7532,63117.08303356661,4187.046972746406,71491.17697905943,54742.989088073795,-0.5227895984630989,16748.18789098563,0.024217691466474837,0.06604800714336401
2024-08-16 00:00:00,58739.19382231015,58739.19382231015,57624.11692852191,57624.11692852191,-1115.0768937882458,33490251842.381626,1137141836825.8655,62865.81238943923,4285.120305929741,71436.05300129871,54295.571777579746,-0.6116159041863851,17140.48122371897,0.02945125292009646,-0.06846073339734138
2024-08-17 00:00:00,57624.11692852191,58881.92579151217,57624.11692852191,58881.92579151217,1257.8088629902632,30368238897.207172,1162716063850.1133,62690.66612103607,4338.450053252709,71367.56622754148,54013.76601453065,-0.4389517319288183,17353.80021301083,0.026118361860976203,-0.03333732469318407
2024-08-18 00:00:00,58881.92579151217,59430.79163445865,58881.92579151217,59430.79163445865,548.8658429464776,12467437134.05582,1173270497431.1711,62539.70687524823,4371.440713301053,71282.58830185034,53796.82544864612,-0.3555938928017524,17485.762853204214,0.010626225718069938,-0.023927932501694005
2024-08-19 00:00:00,59430.79163445865,59430.79163445865,58438.293742685404,58438.293742685404,-992.4978917732442,17656027563.72502,1156217205294.1643,62264.66503975943,4360.901064244497,70986.46716824842,53542.86291127044,-0.43871338064131515,17443.604256977982,0.015270511010284597,-0.006223034112299186
2024-08-20 00:00:00,58438.293742685404,59574.945812940874,58438.293742685404,59574.945812940874,1136.6520702554699,24031330179.258953,1176063402361.815,62010.29440998582,4284.6249222600845,70579.54425450599,53441.04456546565,-0.2841962413550463,17138.49968904034,0.020433702920266313,0.003788899723584649
2024-08-21 00:00:00,59574.945812940874,59574.945812940874,59060.12610074137,59060.12610074137,-514.8197121995036,31470716090.619144,1166088863323.0896,61709.36061456902,4158.202376093709,70025.76536675644,53392.955862381605,-0.31855526429624953,16632.80950437484,0.02698826571495994,-0.02543013154424212
2024-08-22 00:00:00,59060.12610074137,61144.68762866613,59060.12610074137,61144.68762866613,2084.5615279247577,32960965010.60808,1207099049402.5117,61493.926422218276,4006.7387042854484,69507.40383078918,53480.449013647376,-0.043581428604093315,16026.9548171418,0.027305932373091552,0.04095210795083015
2024-08-23 00:00:00,61144.68762866613,61144.68762866613,60387.54062321362,60387.54062321362,-757.1470054525053,28170302505.847404,1192308382713.8381,61308.76386081778,3921.5195772166853,69151.80301525115,53465.72470638441,-0.11745743192974185,15686.078308866738,0.02362669164644166,0.04795602678162547
2024-08-24 00:00:00,60387.54062321362,64049.68561555576,60387.54062321362,64049.68561555576,3662.1449923421387,45038665759.42134,1261916434075.0183,61263.63554366213,3880.346418088831,69024.32837983979,53502.94270748447,0.3589950189635172,15521.385672355318,0.03569068802280444,0.08776478952712052
2024-08-25 00:00:00,64049.68561555576,64157.1606134782,64049.68561555576,64157.1606134782,107.47499792243616,22029153446.354362,1264961887998.9824,61210.54211012296,3827.380222908163,68865.30255593928,53555.78166430663,0.3849393490773052,15309.520891632652,0.017414875226953938,0.0795272761650232
2024-08-26 00:00:00,64157.1606134782,64265.81631272862,64157.1606134782,64265.81631272862,108.65569925041927,17875230147.044323,1269291077270.1143,61088.72610435716,3661.0016730172792,68410.72945039172,53766.722758322605,0.433909964011707,14644.006692069117,0.014082845508918949,0.09972095687295157
2024-08-27 00:00:00,64265.81631272862,64265.81631272862,62922.58634676265,62922.58634676265,-1343.2299659659693,17894692681.091812,1242487823611.2612,60917.63203625967,3437.2967032800707,67792.2254428198,54043.03862969953,0.2916469661448975,13749.18681312028,0.01440230828909157,0.05619208692749833
2024-08-28 00:00:00,62922.58634676265,62922.58634676265,59526.560879590994,59526.560879590994,-3396.025467171654,38131727427.91789,1176762244308.0742,60627.10915077773,3153.47772907968,66934.06460893709,54320.15369261837,-0.17449754933070752,12613.910916318717,0.03240393512993698,0.007897625854269341
2024-08-29 00:00:00,59526.560879590994,59526.560879590994,59015.29633887944,59015.29633887944,-511.26454071155604,42018989572.42786,1166032395735.947,60368.60833145762,2943.3879222015717,66255.38417586076,54481.832487054475,-0.22989018579072312,11773.551688806285,0.036035868065147,-0.03482545045807672
2024-08-30 00:00:00,59015.29633887944,59351.5794909728,59015.29633887944,59351.5794909728,336.2831520933614,32563333956.986053,1171762256043.917,60139.692613661355,2732.1649691083076,65604.02255187798,54675.36267544474,-0.1442286852367062,10928.659876433238,0.02779005194016558,-0.017155213170621963
2024-08-31 00:00:00,59351.5794909728,59351.5794909728,59156.246036463555,59156.246036463555,-195.3334545092439,44038496614.947586,1168247205700.9673,59955.57485997571,2598.5064854800726,65152.58783093586,54758.56188901557,-0.15380543169290617,10394.025941920292,0.03769621395201521,-0.07640068069129968
2024-09-01 00:00:00,59156.246036463555,59156.246036463555,58960.23658664587,58960.23658664587,-196.00944981768407,11399086336.303324,1164278309271.2642,59742.33175927477,2394.3917756207793,64531.115310516325,54953.548208033215,-0.16331812959600778,9577.56710248311,0.009790688571221557,-0.08100302409175741
2024-09-02 00:00:00,58960.23658664587,58960.23658664587,57357.71617282246,57357.71617282246,-1602.5204138234112,25465621877.97047,1133133027660.6194,59607.3457825697,2411.3803328951058,64430.10644835991,54784.58511677948,-0.46646096823853744,9645.521331580429,0.022473638360488764,-0.10749260705396069
2024-09-03 00:00:00,57357.71617282246,59108.73235863689,57357.71617282246,59108.73235863689,1751.0161858144274,28012782290.96625,1168410293915.9832,59553.012030355676,2403.3588910346257,64359.72981242493,54746.294248286424,-0.09242890717988642,9613.435564138505,0.0239751245233214,-0.06061184400634512
2024-09-04 00:00:00,59108.73235863689,59108.73235863689,57504.538586220435,57504.538586220435,-1604.1937724164527,26829983370.35861,1137361604370.578,59536.28976367346,2416.20343513662,64368.6966339467,54703.88289340022,-0.4204429039184249,9664.81374054648,0.023589668639470616,-0.033968404414638664
2024-09-05 00:00:00,57504.538586220435,57987.84601410068,57504.538586220435,57987.84601410068,483.3074278802451,37550380696.7459,1144983177152.221,59670.675902756906,2197.351929514757,64065.37976178642,55275.97204372739,-0.3829222497435464,8789.407718059025,0.032795574158688036,-0.01740989859440678
2024-09-06 00:00:00,57987.84601410068,57987.84601410068,56132.404732088595,56132.404732088595,-1855.4412820120851,30005773445.693718,1109212553022.4158,59676.428024693414,2187.506726734413,64051.44147816224,55301.41457122459,-0.810059975883014,8750.026906937652,0.02705141892230942,-0.05423907478947265
2024-09-07 00:00:00,56132.404732088595,56132.404732088595,53923.35611071905,53923.35611071905,-2209.0486213695476,50260816556.81667,1065462041080.5197,59637.20816800181,2280.9400716863406,64199.08831137449,55075.328024629125,-1.2525213021178596,9123.760286745368,0.0471727894743632,-0.08845878966895548
2024-09-08 00:00:00,53923.35611071905,54150.9383589072,53923.35611071905,54150.9383589072,227.58224818815506,17048448412.007126,1068954727890.2039,59380.27172666399,2449.912790291306,64280.0973072466,54480.446146081376,-1.0672488809560838,9799.651161165224,0.015948709488993656,-0.08156850287856454
2024-09-09 00:00:00,54150.9383589072,54792.40755768575,54150.9383589072,54792.40755768575,641.4691987785482,18644823662.23431,1085390277573.522,59176.265694141824,2569.798440497588,64315.862575137,54036.66881314665,-0.8529575836319742,10279.193761990347,0.017177990302176215,-0.04472473428696622
2024-09-10 00:00:00,54792.40755768575,57049.118751143265,54792.40755768575,57049.118751143265,2256.711193457515,35655419448.07046,1126840069631.8132,59048.312698632755,2577.198525048467,64202.70974872969,53893.91564853582,-0.3878618445685886,10308.794100193874,0.03164195204712644,-0.03484448955861719
2024-09-11 00:00:00,57049.118751143265,57624.16178336144,57049.118751143265,57624.16178336144,575.043032218171,29676093302.30697,1137928777838.5286,59008.976941413945,2590.026144831112,64189.02923107617,53828.92465175172,-0.2673361349683995,10360.104579324456,0.026079042801497712,0.0020802392312329054
2024-09-12 00:00:00,57624.16178336144,57624.16178336144,57381.764445000474,57381.764445000474,-242.39733836096275,37765652735.2964,1134292554478.847,58943.366611823716,2605.969004460269,64155.30462074425,53731.42860290318,-0.29962024954066396,10423.876017841074,0.03329445528508111,-0.010451872431213038
2024-09-13 00:00:00,57381.764445000474,58106.951229815284,57381.764445000474,58106.951229815284,725.1867848148104,34177859933.02337,1148469900814.253,58860.22421355432,2590.998221029142,64042.220655612604,53678.22777149604,-0.14536346988301616,10363.992884116567,0.029759473808405105,0.03517658841004412
